Address,Latitude,Longitude,Category,Incident
"Shalimar Bagh, New Delhi, Delhi, India",28.71745265,77.15086654617409,Chain Snatching / Robbery," Person who snatched the chain was walking.This incident took place in the evening.  
						  More Information »
« Less Information
"
"Yamuna Vihar, Shahdara, New Delhi, Delhi, India",28.6817299,77.3281172,Chain Snatching / Robbery," There was only one guy without any vehicle and snatched a chain of a lady but got caught by people nearby.
It happened in the evening.  
						  More Information »
« Less Information
"
"New Delhi, Delhi, India",28.6138954,77.2090057,Commenting," a man was selling saris at the red light. I refused to buy it so by calling me a 'chashmish' he vanished out of sight in the evening.  
						  More Information »
« Less Information
"
"Tilak Nagar, New Delhi, Delhi, India",28.6138954,77.2090057,Chain Snatching / Robbery," Guys who snatched the chain were on a bike.It happened in the morning.  
						  More Information »
« Less Information
"
"Rohini, New Delhi, Delhi, India",28.72229355,77.08052722442523,Commenting," chain snatching and commenting in the area in the night.  
						  More Information »
« Less Information
"
"Vikaspuri, New Delhi, Delhi, India",28.63795445,77.07136933209345,Catcalls/Whistles," A guy was whistling in the evening.  
						  More Information »
« Less Information
"
"Mukherjee Nagar, New Delhi, Delhi 110033, India",28.6138954,77.2090057,Ogling/Facial Expressions/Staring," A man was following me.  
						  More Information »
« Less Information
"
"Rohini, New Delhi, Delhi, India",28.72229355,77.08052722442523,Catcalls/Whistles," Commenting,chain snatching and catcalls in the area in the evening.  
						  More Information »
« Less Information
"
"University of Delhi, University Road, New Delhi, Delhi 110007, India",28.6138954,77.2090057,Ogling/Facial Expressions/Staring," A man was following me during afternoon around 12:30 pm.  
						  More Information »
« Less Information
"
"Universitas Delhi, Minto Bridge Colony, Barakhamba, New Delhi, Delhi 110001, India",28.6274035,77.2288976,Ogling/Facial Expressions/Staring," some guys were making different facial expressions in university campus delhi in afternoon.  
						  More Information »
« Less Information
"
"Kamla Nagar, New Delhi, Delhi 110007, India",28.6138954,77.2090057,Commenting," few girls and boys were talking among themselves saying that there are chinese though we are indians.  
						  More Information »
« Less Information
"
"Mukherjee Nagar, New Delhi, Delhi 110033, India",28.6138954,77.2090057,Commenting," commfenting in the evening around 6.  
						  More Information »
« Less Information
"
"Rohini, New Delhi, Delhi, India",28.72229355,77.08052722442523,Commenting," Commenting in the afternoon  
						  More Information »
« Less Information
"
"Mumbai, Maharashtra, India",19.0785451,72.878176,Ogling/Facial Expressions/Staring," In Mumbai, in a Harbour line train. It was late afternoon around 4-5pm. 
A guy on an incoming train catcalled and ogled at me. I ignored him....  
						  More Information »
« Less Information
"
"Shershah Road, Delhi High Court, India Gate, New Delhi, Delhi 110002, India",28.6129332,77.22949282049879,Touching /Groping," When I was a young lawyer and I commuted in crowded buses, I used to be pushed around and groped at. That was a really hard experience and I...  
						  More Information »
« Less Information
"
"Mangolpuri, New Delhi, Delhi, India",28.6138954,77.2090057,Chain Snatching / Robbery," my purse and gold jewelry was snatched.  
						  More Information »
« Less Information
"
"Patel Nagar East Metro Station, Patel Road, Block 2, West Patel Nagar, Patel Nagar, New Delhi, Delhi 110008, India",28.6473207,77.1651487,Indecent exposure," two guys at the metro station were showing off their genitals .  
						  More Information »
« Less Information
"
"Uttam Nagar, New Delhi, Delhi, India",28.61004665,77.06827710524222,Touching /Groping," a guy was trying to touch me in bus.  
						  More Information »
« Less Information
"
"Mangolpuri, New Delhi, Delhi, India",28.6138954,77.2090057,Chain Snatching / Robbery," my chain and purse got snatched.  
						  More Information »
« Less Information
"
"Najafgarh, New Delhi, Delhi, India",28.68565625,77.19821369757113,Touching /Groping," bus was heavily crowded a guy was rubbing against me.  
						  More Information »
« Less Information
"
"Najafgarh, New Delhi, Delhi, India",28.68565625,77.19821369757113,Chain Snatching / Robbery," at evening ,my earring got snatched  
						  More Information »
« Less Information
"
"Bapu Dham, Sardar Patel Marg, Northern Railway Colony, Central Ridge Reserve Forest, New Delhi, Delhi 110021, India",28.6194865,77.16752534307986,Commenting," almost everyday i face it.  
						  More Information »
« Less Information
"
"AIIMS, AIIMS Campus, Ansari Nagar East, New Delhi, Delhi 110016, India",28.6138954,77.2090057,Catcalls/Whistles," its a very common thing here.  
						  More Information »
« Less Information
"
"Pitampura, New Delhi, Delhi, India",28.6999706,77.1255147,Commenting," i face it almost everyday whenever i go to my nani's place.  
						  More Information »
« Less Information
"
"Dhaula Kuan, New Delhi, Delhi, India",28.5918719,77.1617158,Commenting," a man in his 40s was commenting and walking behind me.  
						  More Information »
« Less Information
"
"Satya Niketan, Mahatma Gandhi Road, Satya Niketan, Moti Bagh South, New Delhi, Delhi 110021, India",28.587576,77.16896555,Commenting," at night, all street vendors are passing cheap comments.  
						  More Information »
« Less Information
"
"Moti Bagh, New Delhi, Delhi, India",28.5819215,77.1727967,Poor / No Street Lighting," at night, there is no street lights and makes this area is really unsafe.  
						  More Information »
« Less Information
"
"Sarojini Nagar Market, Brigadier Hoshiyar Singh Marg, Block H, Sarojini Nagar, New Delhi, Delhi 110023, India",28.5744778,77.1963144,Commenting," no proper street lights, guys comment.  
						  More Information »
« Less Information
"
"Moti Bagh, New Delhi, Delhi, India",28.5819215,77.1727967,Poor / No Street Lighting," at night, there is no street lights and it makes this area really unsafe very unsafe.  
						  More Information »
« Less Information
"
"Dhaula Kuan, New Delhi, Delhi, India",28.5918719,77.1617158,Commenting," a guy was commenting nonsense.  
						  More Information »
« Less Information
"
"Okhla, New Delhi, Delhi, India",28.6250585,77.2172811,Commenting," some guys were following and passing comments.  
						  More Information »
« Less Information
"
"Munirka, New Delhi, Delhi, India",28.5568967,77.1750592,Chain Snatching / Robbery," my chain was snatched.  
						  More Information »
« Less Information
"
"Dhaula Kuan, New Delhi, Delhi, India",28.5918719,77.1617158,Commenting," a group of boys were commenting on me.  
						  More Information »
« Less Information
"
"Kirti Nagar, New Delhi, Delhi, India",28.6475771,77.1456436,Taking pictures," a group of boys were taking pictures of mine and trying to touch me on the bus stand.  
						  More Information »
« Less Information
"
"Dhaula Kuan, New Delhi, Delhi, India",28.5918719,77.1617158,Taking pictures," a group of boys were commenting on me.  
						  More Information »
« Less Information
"
"Kashmere Gate, Lothian Road, Inter State Bus Terminal, Kashmere Gate, New Delhi, Delhi 110006, India",28.6138954,77.2090057,Indecent exposure," a guy was showing off his penis and was passing some really offensive comments.  
						  More Information »
« Less Information
"
"Shiv Nagar, New Delhi, Delhi 110057, India",28.5873437,77.3044599,Indecent exposure," 2 guys were drunk and grabbed me , i shouted for help and a guy came for my rescue.  
						  More Information »
« Less Information
"
"Okhla, New Delhi, Delhi, India",28.6250585,77.2172811,Sexual Invites," some people were commenting on a girl they were actually calling gr inside their car.  
						  More Information »
« Less Information
"
"Munirka, New Delhi, Delhi, India",28.5568967,77.1750592,Ogling/Facial Expressions/Staring," commenting is very common.  
						  More Information »
« Less Information
"
"Dhaula Kuan, New Delhi, Delhi, India",28.5918719,77.1617158,Touching /Groping," a person was rubbing against me while i was in bus.  
						  More Information »
« Less Information
"
"Kapashera, New Delhi, Delhi, India",28.5231419,77.08776554729158,Commenting," a stranger started stalking me and asked me if i could talk to him. he used to follow me till my house.  
						  More Information »
« Less Information
"
"Dtc Bus Terminal Road, Chatri Wala Kuan, Lado Sarai, New Delhi, Delhi 110016, India",28.5249193,77.1932557,Commenting," that person sitting on ladies seat, i asked him for seat, he started doing misbehavior.  
						  More Information »
« Less Information
"
"Pragati Vihar, New Delhi, Delhi, India",28.5663824,77.1876322,Commenting," nonsense guys following and trying to follow me.  
						  More Information »
« Less Information
"
"Aya Nagar Mord Bus Stand, Aya Nagar, National Highway 236, Arjun Garh, Aya Nagar, New Delhi, Delhi 110047, India",28.4812559,77.1262193,Commenting," i was standing with my sister at the bus stop waiting for bus and two guys came in car and was actually inviting us in their car and was lewd...  
						  More Information »
« Less Information
"
"Okhla, New Delhi, Delhi, India",28.6250585,77.2172811,Commenting," first these guys were commenting and then suddenly they snatched my chain and ran away.  
						  More Information »
« Less Information
"
"Moti Bagh, New Delhi, Delhi, India",28.5819215,77.1727967,Chain Snatching / Robbery," someone snatched my chain  
						  More Information »
« Less Information
"
"New Delhi Railway Station, New Delhi, Delhi 110006, India",28.6437003,77.2189266,Commenting," at night near railway station a group of boys were commenting and trying to touch me.  
						  More Information »
« Less Information
"
"Munirka, New Delhi, Delhi, India",28.5568967,77.1750592,Chain Snatching / Robbery," in the evening two men on bike snatched my mother's chain and ran away.  
						  More Information »
« Less Information
"
"Daryaganj, New Delhi, Delhi, India",28.6301065,77.2174139,Ogling/Facial Expressions/Staring," i used to face it almost everyday during my internship period .  
						  More Information »
« Less Information
"
"Dhaula Kuan, New Delhi, Delhi, India",28.5918719,77.1617158,Ogling/Facial Expressions/Staring," a group of boys were making some nonsense facial expressions.  
						  More Information »
« Less Information
"
"Lajpat Nagar, New Delhi, Delhi, India",28.5722338,77.24659548705208,Catcalls/Whistles," two boys were following me and were passing lewd comments.  
						  More Information »
« Less Information
"
"MARKET, Ward 2 Road, Ward No 1, Mehrauli Village, Mehrauli, New Delhi, Delhi 110016, India",28.491562,77.1434808,Commenting," there was a person who was stalking me when i was shopping with my mother and he was passing dirty comments.  
						  More Information »
« Less Information
"
"AIIMS, AIIMS Campus, Ansari Nagar East, New Delhi, Delhi 110016, India",28.6138954,77.2090057,Touching /Groping," at evenig time 3 boys were trying to touch me at aiims bus stop.  
						  More Information »
« Less Information
"
"Karkardooma, Anand Vihar, New Delhi, Delhi, India",28.57861695,77.16123209562662,Commenting," a group of boys were assing lewd comments while i was coming back home from office.  
						  More Information »
« Less Information
"
"Basant Gaon, Shiv Nagar, New Delhi, Delhi 110057, India",28.5873437,77.3044599,Ogling/Facial Expressions/Staring," i always face it there, as my tuition is there. no other way out.  
						  More Information »
« Less Information
"
"Munirka, New Delhi, Delhi, India",28.5568967,77.1750592,Touching /Groping," a group of boys were trying to touch me and when i started to run away they started pushing me down.  
						  More Information »
« Less Information
"
"JLN Stadium, Pragati Vihar, New Delhi, Delhi 110003, India",28.5663824,77.1876322,Commenting," a group of boys were trying to touch me and making some non sense comments.  
						  More Information »
« Less Information
"
"Seemapuri, New Delhi, Delhi, India",28.6817299,77.3281172,Ogling/Facial Expressions/Staring," making some comments and making some nonsense facial expressions.  
						  More Information »
« Less Information
"
"Vasant Kunj, New Delhi, Delhi, India",28.5292495,77.1541335,Sexual Invites," a teacher used to assault me , when i told my mother about it,she asked me not to go to tuition  
						  More Information »
« Less Information
"
"Sector A, K Block, Sector 18, Kavi Nagar, Ghaziabad, Uttar Pradesh 201002, India",28.6711527,77.4120356,Touching /Groping," Three boys tried to sexually abuse my friend  
						  More Information »
« Less Information
"
"Kiran Vihar, Karkardooma, Anand Vihar, New Delhi, Delhi, India",28.57861695,77.16123209562662,Commenting," I have come across fools and vagabonds at almost every place in my college life. They pass indecent comments and whistle in an indecent manner...  
						  More Information »
« Less Information
"
"New Ghodbunder Road, Bhayandar East, Mira Bhayandar, Maharashtra 401105, India",19.2950509,72.8512468,Catcalls/Whistles," I was on my way home and a guy just followed me and asked me to make friendship. I started running and he too started running behind me. Then...  
						  More Information »
« Less Information
"
"Kapashera, New Delhi, Delhi, India",28.5231419,77.08776554729158,Sexual Invites," i was a kid that time, i guess in 2nd standard. this boy named pradeep used to play with me everyday and one day he took me to his home and...  
						  More Information »
« Less Information
"
"Dilshad Garden, New Delhi, Delhi, India",28.6817299,77.3281172,Chain Snatching / Robbery," at 3:00pm when roads are quite silent, a boy on bike snatched my chain and ran away.  
						  More Information »
« Less Information
"
"Lajpat Nagar, New Delhi, Delhi, India",28.5722338,77.24659548705208,Catcalls/Whistles," its almost everyday thing here, i find this place unsafe and am always wid my brother or dad when i visit market or go out.  
						  More Information »
« Less Information
"
"Gandhi Market Area, Barakhamba, New Delhi, Delhi, India",28.6274035,77.2288976,Ogling/Facial Expressions/Staring," guys at evening time make almost immpossible to walk on roads.  
						  More Information »
« Less Information
"
"Bapu Dham, Sardar Patel Marg, Northern Railway Colony, Central Ridge Reserve Forest, New Delhi, Delhi 110021, India",28.6194865,77.16752534307986,Catcalls/Whistles," i was at bapu dham bus stop. its very less crowded area. at 7:30 was waiting for bus to come but auto wallahs starting passing commenting and...  
						  More Information »
« Less Information
"
"Dilshad Garden, New Delhi, Delhi, India",28.6817299,77.3281172,Commenting," i was going to my aunt's home around 7:30pm and a guy start stalking me and was passing lewd comments. i took auto and left immediately  
						  More Information »
« Less Information
"
"Dtc Bus Terminal Road, Chatri Wala Kuan, Lado Sarai, New Delhi, Delhi 110016, India",28.5249193,77.1932557,Touching /Groping," i was travelling in bus and it was so crowded that a guy was touching me so inappropriate that i was almost in tears.  
						  More Information »
« Less Information
"
"Dtc Bus Terminal Road, Chatri Wala Kuan, Lado Sarai, New Delhi, Delhi 110016, India",28.5249193,77.1932557,Commenting," i was in dtc bus in morning and i asked a guy to let me sit as it was ladies seat,but he started passing lewd comments and even driver and conductor...  
						  More Information »
« Less Information
"
"Rajiv Chowk Metro Station Gate No. 1, Rajiv Chowk, Block B, Connaught Place, New Delhi, Delhi 110001, India",28.6337981,77.218344,Touching /Groping," Someone groped me from behind  
						  More Information »
« Less Information
"
"Colaba, Mumbai, Maharashtra, India",18.915091,72.8259691,Ogling/Facial Expressions/Staring," While travelling from Colaba to Cumballa hill by bus, one man standing next to me unzipped his pant and flashed and started falling on me. I...  
						  More Information »
« Less Information
"
"Rajiv Chowk Metro Station Gate No. 1, Rajiv Chowk, Block B, Connaught Place, New Delhi, Delhi 110001, India",28.6337981,77.218344,Commenting," Commenting at Rajiv Chowk metro station  
						  More Information »
« Less Information
"
"GTB Nagar, Everard Nagar, Sion, Mumbai, Maharashtra 400022, India",19.0505635,72.8749009,Catcalls/Whistles," Few drunk people passed comments when me and my friend (girl) were walking and they tried to approach.  
						  More Information »
« Less Information
"
"Yari Road, Versova, Andheri West, Mumbai, Maharashtra 400061, India",19.13025205,72.8213774957082,Catcalls/Whistles," I was in an auto. 2 boys on a bike started teasing and laughing. For my safety I removed my cell phone and started acting as if i am noting...  
						  More Information »
« Less Information
"
"Vikas Marg, A Block, Preet Vihar, New Delhi, Delhi 110092, India",28.6138954,77.2090057,Ogling/Facial Expressions/Staring," My friend was going back home from college. She was in a rickshaw. A guy was driving alongside the rickshaw and was masturbating looking towards...  
						  More Information »
« Less Information
"
"Vile Parle West, Mumbai, Maharashtra, India",19.103908,72.840301,Taking pictures," It was after New Year's mass while going for a party, I was eve teased and I complained to the cops.  
						  More Information »
« Less Information
"
"dongri, Umerkhadi, near st. joseph high school, Mumbai 400009, Maharashtra, India",18.9733536,72.82810491917377,Touching /Groping," me and my cousin were returning from school and a man walked past us and all of sudden he turned and pinched my cousins private area. before...  
						  More Information »
« Less Information
"
"Krishna Nagar, Brahmpuri, Jaipur, Rajasthan, India",26.7390376,76.0391235,Ogling/Facial Expressions/Staring," I was at NAhargargh Fort in Jaipur where a guy was winking at me and smiling for no reason which made me feel awkward.  
						  More Information »
« Less Information
"
"Antop Hill, Mumbai, Maharashtra, India",19.0207608,72.8652556,Catcalls/Whistles," A friend was stalked continuously for 20 days by a stranger on the way back from her tuition to home.  
						  More Information »
« Less Information
"
"Vikaspuri, New Delhi, Delhi, India",28.63795445,77.07136933209345,Touching /Groping," I witnessed an incident when there was indecent touching done by a guy . It happened during evening hours .  
						  More Information »
« Less Information
"
"New Delhi, Delhi, India",28.6138954,77.2090057,Ogling/Facial Expressions/Staring," While travelling in public transport , I have witnessed many indecent incidents happening . I have even taken the initiative to stop such instances...  
						  More Information »
« Less Information
"
"Chirag Delhi, New Delhi, Delhi, India",28.6138954,77.2090057,Chain Snatching / Robbery," I witnessed an incident when a chain was being snatched from a lady by two boys on a bike . It happened during night hours .  
						  More Information »
« Less Information
"
"New Delhi, Delhi, India",28.6138954,77.2090057,Commenting," I was subjected to cheap comments and songs while I was travelling in a public place during evening .  
						  More Information »
« Less Information
"
"Prashant Vihar, Rohini, New Delhi, Delhi 110085, India",28.72229355,77.08052722442523,Chain Snatching / Robbery," I witnessed an incident when a chain was brutally snatched from an elderly lady . The incident took place during evening .  
						  More Information »
« Less Information
"
"New Delhi, Delhi, India",28.6138954,77.2090057,Ogling/Facial Expressions/Staring," It happened during late evening , that I was travelling and I was subjected to various catcalls , whistles and comments . It happened in metro...  
						  More Information »
« Less Information
"
"Chatta Pratap, Chandni Chowk, New Delhi, Delhi 110006, India",28.6138954,77.2090057,Commenting," I was standing, & boy was continuously watching, commenting. He also follows me till I reached metro stn
evening 5.30 pm  
						  More Information »
« Less Information
"
"Colaba Causeway, Colaba, Mumbai, Maharashtra, India",18.91774,72.8277862,Commenting," I was with my group of friends and we had gone for shopping and one of my friends from our own group was abused by a stranger.  
						  More Information »
« Less Information
"
"Shyama Prasad Mukherji Marg, Mori Gate, New Delhi, Delhi 110006, India",28.6138954,77.2090057,Indecent exposure," I am a UK National who visited India from January 15th 2014 to January 26th 2014. Whilst on a train from Jodphur to Delhi on Friday 24th January...  
						  More Information »
« Less Information
"
"Vashi, Navi Mumbai, Maharashtra, India",19.075784,72.9952364,Commenting," Lewd comments at Vashi bus depot  
						  More Information »
« Less Information
"
"Rajiv Chowk Metro Station Gate No. 1, Rajiv Chowk, Block B, Connaught Place, New Delhi, Delhi 110001, India",28.6337981,77.218344,Touching /Groping," I was standing in the metro when someone touched my hand. His smirk told me that it was intentional.  
						  More Information »
« Less Information
"
"Block C, Kamla Nagar, New Delhi, Delhi 110007, India",28.6138954,77.2090057,Catcalls/Whistles," When I was studying at Delhi University I used to travel by U special. Before I could get on at the bus stop a group of bikers whistled at me.  
						  More Information »
« Less Information
"
"Odisha Bhawan, S Pranavanandji Marg, Sector 30, Vashi, Navi Mumbai, Maharashtra 400703, India",19.0693675,73.0000613,Indecent exposure," I went to the government office for an official appointment. The official was showing me pornographic videos and I was scared as I was alone.  
						  More Information »
« Less Information
"
"New Delhi Metro Station, Ajmere Gate, New Delhi, Delhi 110006, India",28.6138954,77.2090057,Touching /Groping," Man rubbing against me in Delhi Metro  
						  More Information »
« Less Information
"
"New Delhi, Delhi, India",28.6138954,77.2090057,Ogling/Facial Expressions/Staring," Coming back from college a group of men on a motorcycle teased me.  
						  More Information »
« Less Information
"
"Punjabi Bagh Extension, Punjabi Bagh, New Delhi, Delhi, India",28.669427,77.1280011,Ogling/Facial Expressions/Staring," When i was in school there is one boy who always steer me & whenever i go somewhere he always follow me wheather its my tution & my street
any...  
						  More Information »
« Less Information
"
"Bandra West, Mumbai, Maharashtra, India",19.0583358,72.8302669,Touching /Groping," A friend went with a guy friend of hers for a party at night. He tried to force himself on her.  
						  More Information »
« Less Information
"
"Lenyadri Complex, Basveshewar Maharaj Marg, Sector 19A, Nerul, Navi Mumbai, Maharashtra 400706, India",19.03359375,73.01816400929746,Rape / Sexual Assault," When I was just 7 years old, I was in my music clas, a man called me upto the top floor and tried to abuse me. I fled from that place.  
						  More Information »
« Less Information
"
"Malad, Malad Footover Bridge, Vijaykar Wadi Industrial, Vijaykar Wadi, Malad West, Mumbai, Maharashtra 400064, India",19.1840129,72.8412155,Touching /Groping," I was travelling in an auto and the auto was at a halt. A guy came and touched my chest and ran. Before I could realise anything had happened,...  
						  More Information »
« Less Information
"
"Tulsidham Road, Thane West, Thane, Maharashtra, India",19.18717905,72.97444310041163,Touching /Groping," I was kissed inappropriately by my family friend.  
						  More Information »
« Less Information
"
"Masjid Moth Village, South Extension II, New Delhi, Delhi 110049, India",28.6138954,77.2090057,Ogling/Facial Expressions/Staring," Commenting, catcall, whistles,ogling, facial expressions  
						  More Information »
« Less Information
"
"New Delhi, Delhi, India",28.6138954,77.2090057,Commenting," People use bad words and passes bad comments on girls.  
						  More Information »
« Less Information
"
"New Delhi, Delhi, India",28.6138954,77.2090057,Ogling/Facial Expressions/Staring," Some boys were passing bad comments on me and my friends  
						  More Information »
« Less Information
"
"Pitampura, New Delhi, Delhi, India",28.6999706,77.1255147,Sexual Invites," outside the metro station he tried to press my boobs, bu was not able to, I tried to call him back, there was nobody there like totally isolated  
						  More Information »
« Less Information
"
"Malviya Nagar Metro Station, Press Enclave Marg, Shivalik, Saket, New Delhi, Delhi 110017, India",28.523489650000002,77.2096309609309,Touching /Groping," a guy purposely groped when the metro stopped  
						  More Information »
« Less Information
"
"New Delhi, Delhi, India",28.6138954,77.2090057,Touching /Groping," Group of 4 boys were touching in a bad manner continuously in bus route no. 721 753 821 853.  
						  More Information »
« Less Information
"
"Gole Market, New Delhi, Delhi 110001, India",28.63371865,77.20562662098214,Ogling/Facial Expressions/Staring," I was commented at  
						  More Information »
« Less Information
"
"All India Institute of Medical Sciences, Ansari Nagar East, AIIMS Campus, Gautam Nagar, New Delhi, Delhi 110029, India",28.6276195,77.3818692,Commenting," I was commented at  
						  More Information »
« Less Information
"
"Noida, Uttar Pradesh, India",28.5706333,77.3272147,Ogling/Facial Expressions/Staring," I was going to home when I saw some boys harassing a girl in a car.  
						  More Information »
« Less Information
"
"Dilshad Garden, New Delhi, Delhi, India",28.6817299,77.3281172,Ogling/Facial Expressions/Staring," I was commented at  
						  More Information »
« Less Information
"
"Lajpat Nagar, New Delhi, Delhi, India",28.5722338,77.24659548705208,Chain Snatching / Robbery," it happened with my mom while walking with my dad 2 motorbiked men executed it  
						  More Information »
« Less Information
"
"Shakarpur, New Delhi, Delhi 110092, India",28.63739,77.2707250475435,Ogling/Facial Expressions/Staring," I was heading toward my tuition, someone was actually following me  
						  More Information »
« Less Information
"
"Anand Vihar, New Delhi, Delhi, India",28.57861695,77.16123209562662,Touching /Groping," a man kept his hand on my shoulder  
						  More Information »
« Less Information
"
"Dtc Bus Terminal Road, Chatri Wala Kuan, Lado Sarai, New Delhi, Delhi 110016, India",28.5249193,77.1932557,Touching /Groping," I was touched in an inappropriate way  
						  More Information »
« Less Information
"
"New Delhi Metro Station, Ajmere Gate, New Delhi, Delhi 110006, India",28.6138954,77.2090057,Taking pictures," I as touched in an inappropriate way  
						  More Information »
« Less Information
"
"Satya Niketan, Moti Bagh South, New Delhi, Delhi 110021, India",28.587576,77.16896555,Commenting," while going out work or on my way to college people used to pass comments like chinese, chinkis,etc  
						  More Information »
« Less Information
"
"Sector 14, Gurgaon, Haryana, India",28.3833517,76.90156540750243,Catcalls/Whistles," while walking on road 2 guy going on a bike started commenting on me and my friend  
						  More Information »
« Less Information
"
"Paschim Vihar, New Delhi, Delhi, India",28.6138954,77.2090057,Ogling/Facial Expressions/Staring," Chain Snatching, commenting, and ogling in evening time in the area is very common.  
						  More Information »
« Less Information
"
"Palam Vihar, Sector 6 Dwarka, Dwarka, New Delhi, Delhi, India",28.5711087,77.0730945,Catcalls/Whistles," while walking on the streets  
						  More Information »
« Less Information
"
"D Block, DDA Market, Vikaspuri, New Delhi, Delhi 110018, India",28.63795445,77.07136933209345,Taking pictures," While coming back from tuition (DG2 Vikaspuri) some guys were exposing their private part just to harass girls.  
						  More Information »
« Less Information
"
"Shankar Vihar, New Delhi, Delhi 110057, India",28.55743865,77.13966548999556,Indecent exposure," groping incident happened in a bus where I was standing and a man touched me indecently. The indecent Exposure happened night outside my hostel...  
						  More Information »
« Less Information
"
"Saket, New Delhi, Delhi, India",28.523489650000002,77.2096309609309,Ogling/Facial Expressions/Staring," we were going in an auto and suddenly this car with 5-6 guys put on really loud music (disgusting, cheap songs) and were making weird expressions...  
						  More Information »
« Less Information
"
"Punjabi Bagh, New Delhi, Delhi, India",28.669427,77.1280011,Catcalls/Whistles," Catcalls and bad commenting  
						  More Information »
« Less Information
"
"Connaught Place, New Delhi, Delhi, India",28.6314022,77.2193791,Ogling/Facial Expressions/Staring," we were going in an auto and suddenly this car with 5-6 guys put on really loud music (disgusting, cheap songs)and were making weird facial...  
						  More Information »
« Less Information
"
"Chanakyapuri, New Delhi, Delhi, India",28.5946775,77.1885212,Ogling/Facial Expressions/Staring," while crossing the bridge over to satya my friends and I encountered a creep pulling down his pants and touching his penis.  
						  More Information »
« Less Information
"
"Tilak Nagar, New Delhi, Delhi, India",28.6138954,77.2090057,Ogling/Facial Expressions/Staring," Criminals usually do Chain snatching, commenting and various other bad activities.  
						  More Information »
« Less Information
"
"Embassy of Qatar, Chanakyapuri, New Delhi, Delhi 110021, India",28.5905867,77.1803524,Ogling/Facial Expressions/Staring," some guys were on the bike and wouldn't let us pass through  
						  More Information »
« Less Information
"
"Chattarpur, Chhatarpur, New Delhi, Delhi 110030, India",28.6138954,77.2090057,Ogling/Facial Expressions/Staring," A was ogled at  
						  More Information »
« Less Information
"
"Dwarka Mor, Sewak Park, Dwarka, New Delhi, Delhi 110059, India",28.574272,77.0653316,Taking pictures," Commenting & Taking Pictures on girls who came from their offices.  
						  More Information »
« Less Information
"
"Connaught Place, New Delhi, Delhi, India",28.6314022,77.2193791,Taking pictures," I was commented at  
						  More Information »
« Less Information
"
"Dtc Bus Terminal Road, Chatri Wala Kuan, Lado Sarai, New Delhi, Delhi 110016, India",28.5249193,77.1932557,Ogling/Facial Expressions/Staring," People tend to take advantage of the crowded DTC buses and behave indecently  
						  More Information »
« Less Information
"
"New Delhi Metro Station, Ajmere Gate, New Delhi, Delhi 110006, India",28.6138954,77.2090057,Touching /Groping," I was standing normally he was groping my back.  
						  More Information »
« Less Information
"
"Naraina, New Delhi, Delhi, India",28.6264562,77.1349668,Taking pictures," Some boys were calling a girl with vulgar language and really bad facial expressions.  
						  More Information »
« Less Information
"
"New Delhi, Delhi, India",28.6138954,77.2090057,Rape / Sexual Assault," Rape/sexual assault of a 12 year old girl.  
						  More Information »
« Less Information
"
"Sant Nagar Delhi, Pitampura, New Delhi, Delhi 110034, India",28.6999706,77.1255147,Catcalls/Whistles," Catcalls Commenting and bad facial expressions  
						  More Information »
« Less Information
"
"Select City walk Bus Stop, Saket District Centre, Sector 6, Pushp Vihar, New Delhi, Delhi 110017, India",28.6138954,77.2090057,Catcalls/Whistles," I was waiting for an auto and two boys were leaving on bikes and kept on whistling and staring.  
						  More Information »
« Less Information
"
"Uttam Nagar, New Delhi, Delhi, India",28.61004665,77.06827710524222,Commenting," At uttam nagar terminal some bad boys starts commenting on the girls who passes from that area.  
						  More Information »
« Less Information
"
"Vasant Kunj, New Delhi, Delhi, India",28.5292495,77.1541335,Ogling/Facial Expressions/Staring," whistled at while waiting for a bus.  
						  More Information »
« Less Information
"
"South Extension, South Extension Market Part I, Block G, South Extension I, New Delhi, Delhi 110049, India",28.6138954,77.2090057,Taking pictures," taking pictures of girls who were passing those area.  
						  More Information »
« Less Information
"
"Satya Niketan, Moti Bagh South, New Delhi, Delhi 110021, India",28.587576,77.16896555,Commenting," A guy who keeps masturbating and teasing on the sight of girls, and he kept coming back despite complaining.  
						  More Information »
« Less Information
"
"Uttam Nagar, New Delhi, Delhi, India",28.61004665,77.06827710524222,Touching /Groping," I was coming back from Tuition and a boy was trying to touch in a very bda manner.  
						  More Information »
« Less Information
"
"Chandni Chowk, New Delhi, Delhi, India",28.6138954,77.2090057,Touching /Groping," someone grabbed my ass while walking.  
						  More Information »
« Less Information
"
"Sagarpur, Geetanjali Park, West Sagarpur, Sagarpur, New Delhi, Delhi 110045, India",28.6011071,77.10471296129072,Commenting," Chain Snatching, commenting, touching, are very common in this area.  
						  More Information »
« Less Information
"
"Red Fort, नेताजी सुभाष रोड, Lal Qila, चांदनी चौक, New Delhi, Delhi 110006, India",28.6138954,77.2090057,Chain Snatching / Robbery," I witnessed an incident of chain snatching near Red Fort.  
						  More Information »
« Less Information
"
"Uttam Nagar West, Chatrapati Shivaji Marg, Param Puri, Uttam Nagar, New Delhi, Delhi 110059, India",28.61004665,77.06827710524222,Ogling/Facial Expressions/Staring," Ogling, touching and groping  
						  More Information »
« Less Information
"
